,folder,path_audio,file,date,text,start,end
1393,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,y aparentemente brunete los accidentes continúan lamentablemente tenemos que viajar a italia por qué ocurrió una imagen y o un accidente y impresionante competencia oficial este estamos viendo aquí cuando éste un un auto impacto no es esta la imagen que vamos a mostrar ahora la vamos a poner este bien estamos hablando de el giro de el giro y lombardía este una competencia que se estaba dando en italia y un ciclista hay vemos bien la imagen se cae muy impresionante desde un puente al vacío de cabeza una imagen realmente le demandante,2020-08-15 19:40:12,2020-08-15 19:40:56
1394,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,el ciclista rencor y venezuela tiene veinte años es una de las figuras del circuito mundial esté ahí lo vemos que se los llevaron rápidamente este al hospital en galicia en el ciclista sufrió la fractura del pelvis y se le generó también una contusión en el pulmón derecho una imagen que recorrió lógicamente los principales medios deportivos del mundo como decía es un ciclista oriundo de bélgica tiene veinte años esa imágenes realmente este impactante no llegó a perder la conciencia en ningún momento por suerte según informaron fuentes hoy,2020-08-15 19:40:58,2020-08-15 19:41:43
1395,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,fieles del equipo al que pertenece este ciclista la imagen que hay la demo de vuelta desde un puente sigas o directamente al vacío fue atendido por los doctores y lo trasladaron rápidamente al hospital se lo vio inmovilizado como habíamos recién en las imágenes en una camilla obviamente estaba sin poder moverse por suerte está fuera de peligro solamente si se quiere es que lógicamente no aplica el término pero se le generó una fractura de pelvis dios solamente porque uno ve la imagen y realmente podríamos estar hablando de una noticia trágica,2020-08-15 19:41:43,2020-08-15 19:42:28
1396,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,se le generó una fractura el pelvis y también se le generó una contusión en el pulmón derecho se va a perder lo que resta de la temporada pero está fuera de peligro tremendo un accidente terrible te lo bueno que estará diciendo creía sampedro querido pablito nuestra gente que está del otro porque invitamos a comunicarte ahora vamos a leer la primera tanda de mensajes saludos fotos mira que debe ser sabio míos soy maría hoy es el día de maría además hacía muy por si el día de la virgen felicidades para toda la grey católica soy maría silvia buenas tardes amiguitos quiero ser periodista como vale ana y mis papis carlitos el,2020-08-15 19:42:28,2020-08-15 19:43:13
1397,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,saludos a todos la dejar de hacer lo que quiera miras iba a ser periodista deseado feliz con mi bebé de cuatro meses de vida beneficio y agustín mis dos amores que tengan un hermoso día que dios cuida ilumine para que la convocatoria era por los días y los niños así que nos encanta que nos manden fotos de los niños de ustedes o de sus niños este finde una tarde muy bonita en mi bello lugar los alumnos y saludo a valentina y malena en vísperas de su día diciendo que disfruten como todas una heroína el aislamiento al brazo por su pueblo por hola gente linda de los sábados mirándolos desde que luján un feliz día de hoy y siempre,2020-08-15 19:43:15,2020-08-15 19:43:59
1398,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,junto con la mejor compañía aérea tenemos ahora conocemos desde bebito evita presente como cada fin de junto a mi marido carlitos el cese que prepara un bizcocho hizo caseros vale sosos y junto al la nación gustado saber la web para retener si te dice la lana sobre de una siempre silvia no me pide beso para la soberana y para deberás de peso o sé si no ve bien la gente tiene problema de vista dejan a la gente no vendría se queman de mis cositas el chef alguna vez que hay en el cajón del cabo para para ver cómo he aprendido,2020-08-15 19:43:59,2020-08-15 19:44:44
1399,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,cocinar algo más fácil hobby otro examen salen ricos existe queso parmesano vegano mira la crema de leche la preparación diferente por eso estoy gorda contratamos data clara y por eso pero mira lo que no tengan hola amigos mirándolos como casada con mate lector y sol cita entrando por la ventana saludos de andrea y daniel desde el peligro la plata abrazo grande para la cría gente del este fin de feliz día del niño para todos todos tenemos un niño adentro valeria lindo darlos toman de esta foto lo que es cuando era chiquita grandemente soy ibero de merlo quiero pedir un saludo a mi nieto vacían alcaraz que viven jujuy,2020-08-15 19:44:44,2020-08-15 19:45:30
1400,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,y que cumple alimento un añito lo tenemos comiendo viscosidad también por supuesto iban a dejar el coche este fin preparándose para el cumple de cami desde concordia entre ríos no te fíes este fin de producir no le de lejos al pedro pongas para paradise para para que me desespero tiene razón de la raza negra rinde es de preparándose en ecuador dr son que te perdone todavía se y pidiendo perdón porque no es una feliz día del niño mis tres hermosos soles que hará matías simao,2020-08-15 19:45:30,2020-08-15 19:46:15
1401,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,hola que termine toda esta locura que vivimos con el cómic diecinueve a brasil por hito cumpleaños para mi sabrina emma levy que dicen sabrina especie de san vicente eres mi vida mi vida pasa se han esforzado real lo que se llegó tarde al reparto de ojos a y de lo que se está bien a siete meses son los rey live messenger,2020-08-15 19:46:19,2020-08-15 19:47:00
1402,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,te amo mucho mi reina dice gaby david cristal mesas a toda la familia bueno si se están preparando para el dia del niño siguen mandando que todavía hay tiempo para promover en pantalla estas hermosas fotos comparten en las tardes del bueno y de faustino marina marina amiga querida de nuevo como lo prometido era una temperatura y está siendo así ya estamos en tres federados tres veces sin hacer conocer con humedad bajita de treinta por ciento quedó atrás solas tuvimos era tarde pero se maquilla despejado del cielo ahora sacó un ambiente mucho más fresco iba a seguir bajando,2020-08-15 19:47:00,2020-08-15 19:47:46
1403,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,marcado descenso de temperaturas desear a lo largo de esta tras noche con seis grados aproximadamente el valor ser cita del justamente la medianoche y momento de que comienza el día a día del niño que pasar frío recuerden que el viento un poco la intensidad de su plan vivimos hoy sobre todo trata de muy fuerte por suerte si son un poco la intensidad debiendo pero de todas maneras vamos a tener basta sensación térmica así que son cuatro grados un poquito mentirosos va a estar bastante por debajo de su valor la térmica de la ciudad de buenos aires y también los alrededores como ustedes saben siempre un par de grado menos en áreas urbanas vamos a mañana domingo día del niño comienza mañana y no como lo prometido los cuarenta y tres grande a mí,2020-08-15 19:47:46,2020-08-15 19:48:31
1404,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,con baja sensación térmica solas o relatar advenimiento balón rodando dirección norte y noroeste sobre todo vamos a tener otra vez ráfagas de viento pero desde esa dirección sano armas del sur y con ayuda del solas mínimo era tarde dieciocho una máxima que hay un ratito ese pequeño recreo salida a celebrar tienen la oportunidad de recibir un regalito también entrenarlos algunos tienen nada su arte clásico rival el niño tiene la suerte al menos la mitología está destinado a gozando entonces a un buen domingo para disfrutar del aire y dos grados para ambiente de bar,2020-08-15 19:48:31,2020-08-15 19:49:16
1405,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,iv domingo pero no tanto como la noche como esta doy mi vida entera duras y tenemos que estar preparados para los cambios el lunes y el martes muchos son los días muy buena sobre todo el lunes y martes con ascensor entender natura claro porque las mañanas y las noches todavía se mantienen algo frías sobre todo la del lunes pero a partir de la tasa responda diecinueve integrados iba pasado miércoles por eso lo dijo no cuento por separado bueno el miércoles vamos a tener y el dolor de durante la realidad y a partir de ese momento de empezar arrastrar de la dirección sur,2020-08-15 19:49:18,2020-08-15 19:50:01
1406,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,un frente frío la temperatura del jueves son tres grados demás eficiencia y cómo cambia si de veinte pasamos a trece iba a seguir bajando el carbón mientras vamos a cenar ráfagas de viento sur segunda parte de la semana que viene abrigo de verdad otra vez aire polares ciudad de buenos aires y los alrededores en atentos al asignadas a todo lo que siempre decimos pero sobre todo a pasar esos enteraron del martes a temperaturas cercanas a tres grados otro preparados a lo sentimos muy bien para disfrutar entonces a medida,2020-08-15 19:50:02,2020-08-15 19:50:47
1407,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,citar este fin de semana largo muy lindo online disfrutarán volvemos a un ratito hoy vamos a pasear por algún lugar de la tarde noche nos quedamos a las nueve y ahora trae servido una propuesta musical adelante amigos y porque adriana fernández tiene cincuenta y ocho años ya hace un año que es médica está en la primera línea de batalla contra el coronavirus en el centro de aislados de tecno polis y a parte tiene otro oficio la música un cover de esa tocando para la gente el amor después del amor se volvió viral y hasta fue retuiteados por fito páez que se contactó con ella y le pidió permiso para subir,2020-08-15 19:50:47,2020-08-15 19:51:32
1408,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,esta canción que nos da esperanzas a todos la escuchamos adriana fernández en el centro de tecnología y,2020-08-15 19:51:33,2020-08-15 19:51:56
1409,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,poder sanador de la música también como en estos momentos es importante darnos un bonito de esperanza se planteó que hizo fito páez después de hablar con con adriana y es importante y esto que le pidió la doctora que transmitiera de la urgente necesidad de tomar conciencia sobre los peligros que conlleva el coi diecinueve que es una tarea muy dura en el día a día y que hay muchos profesionales de la salud infectados en definitiva cuidarse es cuidar al otro y es una situación de extrema delicadeza a su debemos y acompañamos a estas personas que nos necesitan más que nunca palabras de fito páez después de este hermoso que la doctora adriana fernández le tocó a un grupo de contagiados de coronavirus,2020-08-15 19:53:03,2020-08-15 19:53:48
1410,TN,../Data/Audio/TN/TN2020-08-15-16-30-30.wav,TN2020-08-15-16-30-30.wav,2020-08-15 16:30:30,citaciones realmente para para adriana el trabajo de los médicos que exceden larrea enormemente además misma especie anulada levantar un espíritu es alucinante no hay palabras de agradecimiento para tanto bendecir tenía dos derrotas lado del city lo mejor sin alcohol impresionante todavía sigue siendo el brazo en inglaterra y la sorpresa claro porque le inspiraba que el manchester city quedará eliminado de la champions al menos en manos del guión este modesto equipo francés que no está clasificado para ninguna competencia internacional el año que viene que finalizó séptimo en la liga de,2020-08-15 19:53:49,2020-08-15 19:54:34
